filepath,class
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_603_2362.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0014_Ceta_9_2303.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0019_Ceta_1308_2505.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_1844_2686.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0072_Ceta_2971_3624.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0090_Ceta_1731_789.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0012_Ceta_687_2637.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0008_Ceta_2117_2394.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0022_Ceta_0_3415.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0031_Ceta_570_2277.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_1344_1827.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0068_Ceta_2721_2434.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0005_Ceta_2964_1357.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0058_Ceta_0_1716.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0062_Ceta_1217_2641.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0025_Ceta_2643_3663.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0025_Ceta_818_1914.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0030_Ceta_2542_225.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0067_Ceta_502_1022.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0044_Ceta_0_3722.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0093_Ceta_2537_1406.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0046_Ceta_550_1711.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0010_Ceta_2365_2106.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0036_Ceta_3461_1964.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0014_Ceta_3406_3203.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0003_Ceta_3272_1549.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0030_Ceta_479_836.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0016_Ceta_2845_2869.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0098_Ceta_2726_1617.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_2082_205.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0047_Ceta_429_1155.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0086_Ceta_1814_3630.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_647_3240.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0077_Ceta_0_3407.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0075_Ceta_1587_1578.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0077_Ceta_1108_221.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0046_Ceta_3345_2297.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0057_Ceta_217_523.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0003_Ceta_118_2616.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_1854_2111.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0080_Ceta_792_1177.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0062_Ceta_1505_3141.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0090_Ceta_2848_3385.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0057_Ceta_939_3040.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0079_Ceta_413_2679.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0047_Ceta_2789_604.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_958_3524.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0064_Ceta_2532_343.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0048_Ceta_1495_3444.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0045_Ceta_3093_1943.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0014_Ceta_1748_822.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0069_Ceta_447_1572.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0086_Ceta_458_294.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0075_Ceta_2810_1505.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0092_Ceta_46_3007.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0048_Ceta_3345_3530.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0033_Ceta_2830_1600.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_302_1372.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0016_Ceta_874_2091.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0084_Ceta_1681_850.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0081_Ceta_224_2512.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0078_Ceta_2827_494.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0058_Ceta_939_3177.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0021_Ceta_2218_595.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0038_Ceta_1268_1716.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0095_Ceta_1080_3152.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0099_Ceta_458_2618.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0011_Ceta_480_2061.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0005_Ceta_3009_3450.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0025_Ceta_540_792.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0012_Ceta_313_1808.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0074_Ceta_1247_1739.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0031_Ceta_2046_3343.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0010_Ceta_2365_3552.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0089_Ceta_113_544.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0046_Ceta_2466_3642.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0063_Ceta_1195_2041.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0044_Ceta_3350_3561.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0028_Ceta_1081_3333.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0053_Ceta_2405_3096.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0019_Ceta_3371_3653.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0090_Ceta_1692_2290.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0082_Ceta_3299_2585.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0092_Ceta_947_361.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_953_405.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0070_Ceta_274_610.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0004_Ceta_2090_543.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0004_Ceta_2014_1539.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0049_Ceta_1723_3389.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0008_Ceta_3447_2667.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0025_Ceta_1041_1257.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0093_Ceta_2342_3280.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0097_Ceta_1264_1389.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0046_Ceta_2633_139.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0041_Ceta_2238_3788.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0087_Ceta_257_3396.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0037_Ceta_3077_3257.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0085_Ceta_3160_166.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0073_Ceta_1626_1544.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0017_Ceta_2527_3501.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0044_Ceta_3340_134.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0064_Ceta_186_3696.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0073_Ceta_1236_3185.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0020_Ceta_813_3294.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0068_Ceta_1047_1950.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0063_Ceta_0_1712.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0066_Ceta_2971_382.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_1273_2312.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0021_Ceta_141_2536.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0048_Ceta_1182_2039.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0097_Ceta_1342_1039.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0081_Ceta_0_700.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0072_Ceta_836_2356.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0056_Ceta_778_892.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0065_Ceta_625_3140.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0062_Ceta_737_1165.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0093_Ceta_2037_238.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0094_Ceta_3199_3363.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0033_Ceta_1212_1812.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0091_Ceta_719_950.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0019_Ceta_358_2359.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0001_Ceta_1941_1140.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0061_Ceta_1460_2343.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0013_Ceta_3047_3627.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0073_Ceta_3243_3557.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0087_Ceta_852_400.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0095_Ceta_2754_1662.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0022_Ceta_2077_858.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0082_Ceta_163_700.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0007_Ceta_2643_1898.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_1950_2322.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0081_Ceta_2693_2090.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0095_Ceta_2804_2840.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0048_Ceta_2360_1392.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0074_Ceta_0_293.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0046_Ceta_1293_1458.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0044_Ceta_3234_447.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_3082_2701.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0058_Ceta_3052_1190.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0032_Ceta_2142_1286.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0075_Ceta_1103_716.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0089_Ceta_597_3663.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0051_Ceta_0_1504.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0047_Ceta_510_2514.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0078_Ceta_2259_1856.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0003_Ceta_2054_3647.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0081_Ceta_2181_811.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0091_Ceta_335_744.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0090_Ceta_1508_3641.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_1505_599.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_2582_3369.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0079_Ceta_1292_899.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0051_Ceta_1970_862.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0043_Ceta_3381_1680.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0073_Ceta_2676_2145.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0019_Ceta_2127_3643.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0039_Ceta_641_3591.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0094_Ceta_0_1272.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0084_Ceta_2470_3608.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0041_Ceta_3477_2307.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0005_Ceta_2692_1099.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0045_Ceta_1071_3106.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0031_Ceta_1450_270.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0053_Ceta_2097_3561.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0079_Ceta_2871_2273.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0024_Ceta_1804_757.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0075_Ceta_2782_616.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0076_Ceta_2921_3029.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0098_Ceta_1770_2446.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0010_Ceta_1167_231.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0003_Ceta_760_2241.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0088_Ceta_886_761.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0053_Ceta_1354_725.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0056_Ceta_1859_3060.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0097_Ceta_480_3513.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0028_Ceta_1576_1564.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0003_Ceta_2509_3060.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0053_Ceta_1081_584.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0017_Ceta_3022_3056.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0006_Ceta_2779_1237.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_2612_2605.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0019_Ceta_0_2298.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0064_Ceta_2159_2034.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0078_Ceta_597_1455.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0057_Ceta_1697_2267.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0018_Ceta_414_2091.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0074_Ceta_1031_1194.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0099_Ceta_2704_2384.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0067_Ceta_3054_460.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0095_Ceta_2348_1167.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0088_Ceta_1681_1806.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0078_Ceta_1753_3568.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0006_Ceta_0_1156.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0008_Ceta_879_2414.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0065_Ceta_1270_577.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0064_Ceta_1309_2406.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0027_Ceta_1440_1797.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0025_Ceta_2850_463.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0035_Ceta_0_730.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0053_Ceta_2481_3480.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0002_Ceta_1721_2872.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0001_Ceta_520_2956.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0072_Ceta_730_1811.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0058_Ceta_1829_159.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0047_Ceta_110_1691.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0016_Ceta_3300_3632.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0041_Ceta_2708_1488.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0087_Ceta_3421_3702.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0002_Ceta_3031_497.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0091_Ceta_1831_1667.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0032_Ceta_2036_3025.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0085_Ceta_441_3480.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0071_Ceta_2037_3129.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0071_Ceta_1414_760.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0061_Ceta_388_902.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0031_Ceta_540_978.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0086_Ceta_2637_2718.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0017_Ceta_2375_1631.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_1505_2570.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0040_Ceta_1667_508.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0054_Ceta_1854_3450.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0055_Ceta_869_205.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0011_Ceta_3270_3051.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0088_Ceta_3276_3535.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0063_Ceta_3431_2995.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0065_Ceta_3010_3157.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0007_Ceta_3083_3702.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0088_Ceta_2315_794.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0067_Ceta_2254_505.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0065_Ceta_258_3507.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0024_Ceta_1526_2804.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0048_Ceta_1318_2914.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0031_Ceta_2653_1832.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0095_Ceta_1603_2824.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0051_Ceta_2415_1271.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0061_Ceta_3007_371.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0043_Ceta_2001_3616.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0060_Ceta_838_1423.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0063_Ceta_2531_1658.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0072_Ceta_419_1689.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0005_Ceta_230_1857.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0097_Ceta_2259_1534.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0029_Ceta_2567_1499.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0005_Ceta_2898_2423.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0010_Ceta_389_2510.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0001_Ceta_208_411.png,mutant
/home/ascott10/documents/school/capstone/mutant/A2_MHV_AxA_0006_Ceta_1323_2399.png,mutant
/home/ascott10/documents/school/capstone/wt/MHVWT_A70051_1629_2117.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70079_2229_1182.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_684_1194.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70033_873_2868.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70005_1043_2335.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_1682_2823.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70084_0_3618.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70053_1674_2490.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70083_336_833.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70034_3381_2762.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70061_3408_2051.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_1794_655.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70016_1200_1292.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70048_539_3552.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_428_1111.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_1232_934.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_3394_622.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70037_1546_3385.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70037_2252_1884.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70050_3047_1978.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70024_1012_1650.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70018_3029_1582.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70063_1740_638.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_139_1956.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_2202_1395.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_1866_2942.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70066_3403_466.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70078_2491_213.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70039_2030_1656.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70091_308_3388.png,wildtype
